Date,Open,High,Low,Close
04/30/2008,"3,794.28","3,830.91","3,773.09","3,825.02"
04/29/2008,"3,803.43","3,808.77","3,780.39","3,793.63"
04/28/2008,"3,798.87","3,830.24","3,798.87","3,814.76"
04/25/2008,"3,771.67","3,818.54","3,771.67","3,794.39"
04/24/2008,"3,751.33","3,768.27","3,707.23","3,761.96"
04/23/2008,"3,742.08","3,770.49","3,697.94","3,763.55"
04/22/2008,"3,756.99","3,775.55","3,720.49","3,736.12"
04/21/2008,"3,809.00","3,811.27","3,751.86","3,769.89"
04/18/2008,"3,730.39","3,820.36","3,730.39","3,808.59"
04/17/2008,"3,755.21","3,774.01","3,714.98","3,725.23"
04/16/2008,"3,714.67","3,752.13","3,701.51","3,748.56"
04/15/2008,"3,685.06","3,715.56","3,657.32","3,690.75"
04/14/2008,"3,692.03","3,692.03","3,654.60","3,671.28"
04/11/2008,"3,769.73","3,791.74","3,683.88","3,699.99"
04/10/2008,"3,767.08","3,771.24","3,706.41","3,758.05"
04/09/2008,"3,800.12","3,810.48","3,772.41","3,775.93"
04/08/2008,"3,819.77","3,819.77","3,783.57","3,810.51"
04/07/2008,"3,799.64","3,841.91","3,799.64","3,828.46"
04/04/2008,"3,782.62","3,809.87","3,751.96","3,795.20"
04/03/2008,"3,800.31","3,804.87","3,747.85","3,774.94"
04/02/2008,"3,768.53","3,810.17","3,757.96","3,797.90"
04/01/2008,"3,620.24","3,758.59","3,612.72","3,753.55"
03/31/2008,"3,628.08","3,633.42","3,576.76","3,628.06"
03/28/2008,"3,654.32","3,668.62","3,626.33","3,641.05"
03/27/2008,"3,608.17","3,672.69","3,606.06","3,652.11"
03/26/2008,"3,621.16","3,631.73","3,592.05","3,611.45"
03/25/2008,"3,532.56","3,632.59","3,532.56","3,632.59"
03/24/2008,"3,505.90","3,523.51","3,468.10","3,505.90"
03/20/2008,"3,508.83","3,523.51","3,468.10","3,505.90"
03/19/2008,"3,577.50","3,600.88","3,504.32","3,529.54"
03/18/2008,"3,466.76","3,567.83","3,466.75","3,558.66"
03/17/2008,"3,545.99","3,545.99","3,417.25","3,431.82"
03/14/2008,"3,599.91","3,663.39","3,532.62","3,566.59"
03/13/2008,"3,627.40","3,627.40","3,532.22","3,599.58"
03/12/2008,"3,631.69","3,688.67","3,631.69","3,647.64"
03/11/2008,"3,560.47","3,644.08","3,545.64","3,606.59"
03/10/2008,"3,569.61","3,591.00","3,522.43","3,546.10"
03/07/2008,"3,607.36","3,607.65","3,541.47","3,576.68"
03/06/2008,"3,684.96","3,684.96","3,605.46","3,617.68"
03/05/2008,"3,632.59","3,690.82","3,628.76","3,684.54"
03/04/2008,"3,678.66","3,700.15","3,593.61","3,610.20"
03/03/2008,"3,715.59","3,715.59","3,645.55","3,675.51"
02/29/2008,"3,772.16","3,780.52","3,700.93","3,724.50"
02/28/2008,"3,844.72","3,851.72","3,776.45","3,784.27"
02/27/2008,"3,861.18","3,872.20","3,795.23","3,856.69"
02/26/2008,"3,811.86","3,858.41","3,811.86","3,855.03"
02/25/2008,"3,755.48","3,807.76","3,755.48","3,798.99"
02/22/2008,"3,765.36","3,782.10","3,713.71","3,737.11"
02/21/2008,"3,776.34","3,826.86","3,770.54","3,778.21"
02/20/2008,"3,790.62","3,790.62","3,733.81","3,758.47"
02/19/2008,"3,787.35","3,850.42","3,751.02","3,805.27"
02/15/2008,"3,797.89","3,813.21","3,702.23","3,719.28"
02/14/2008,"3,823.94","3,850.45","3,782.68","3,797.89"
02/13/2008,"3,789.90","3,828.49","3,754.42","3,803.21"
02/12/2008,"3,695.36","3,805.66","3,669.51","3,803.76"
02/11/2008,"3,691.71","3,720.63","3,649.34","3,678.16"
02/08/2008,"3,715.76","3,755.72","3,670.31","3,701.17"
02/07/2008,"3,753.09","3,753.09","3,660.27","3,699.29"
02/06/2008,"3,705.22","3,766.39","3,689.25","3,760.12"
02/05/2008,"3,865.34","3,865.34","3,711.20","3,717.08"
02/04/2008,"3,876.18","3,905.50","3,853.58","3,867.16"
02/01/2008,"3,817.28","3,894.89","3,817.28","3,867.47"
01/31/2008,"3,783.02","3,805.68","3,704.28","3,792.80"
01/30/2008,"3,800.06","3,810.73","3,760.07","3,789.31"
01/29/2008,"3,778.74","3,826.57","3,770.70","3,810.01"
01/28/2008,"3,766.18","3,769.70","3,696.16","3,765.41"
01/25/2008,"3,824.28","3,883.53","3,763.86","3,777.06"
01/24/2008,"3,603.67","3,809.07","3,603.67","3,809.07"
01/23/2008,"3,777.89","3,815.27","3,544.02","3,577.99"
01/22/2008,"3,690.29","3,798.60","3,528.88","3,753.68"
01/18/2008,"4,065.34","4,110.24","3,986.67","3,995.17"
01/17/2008,"4,126.88","4,150.66","4,061.03","4,065.76"
01/16/2008,"4,135.37","4,156.49","4,086.50","4,108.34"
01/15/2008,"4,231.25","4,231.27","4,140.94","4,140.94"
01/14/2008,"4,218.05","4,257.00","4,205.69","4,236.68"
01/11/2008,"4,233.29","4,247.19","4,207.71","4,225.31"
01/10/2008,"4,269.17","4,276.09","4,234.81","4,237.62"
01/09/2008,"4,285.34","4,285.34","4,246.92","4,258.32"
01/08/2008,"4,292.40","4,330.56","4,292.40","4,295.23"
01/07/2008,"4,268.43","4,294.45","4,257.22","4,283.37"
01/04/2008,"4,331.25","4,343.46","4,253.69","4,270.53"
01/03/2008,"4,335.91","4,344.36","4,312.34","4,333.42"
01/02/2008,"4,393.53","4,411.59","4,330.73","4,339.23"
12/31/2007,"4,404.15","4,404.15","4,395.61","4,399.72"
12/28/2007,"4,392.77","4,414.95","4,385.32","4,404.64"
12/27/2007,"4,388.76","4,426.05","4,388.76","4,404.61"
12/26/2007,"4,384.55","4,404.25","4,331.97","4,384.55"
12/24/2007,"4,384.55","4,404.25","4,331.97","4,384.55"
12/21/2007,"4,331.97","4,404.25","4,331.97","4,384.55"
12/20/2007,"4,308.48","4,342.41","4,303.45","4,314.70"
12/19/2007,"4,313.85","4,336.24","4,279.54","4,301.34"
12/18/2007,"4,308.05","4,361.23","4,301.43","4,309.14"
12/17/2007,"4,369.07","4,369.07","4,307.34","4,312.47"
12/14/2007,"4,383.42","4,396.67","4,348.85","4,384.65"
12/13/2007,"4,444.51","4,444.51","4,368.78","4,370.76"
12/12/2007,"4,436.13","4,502.80","4,387.28","4,469.47"
12/11/2007,"4,469.33","4,481.21","4,432.37","4,449.95"
12/10/2007,"4,438.12","4,480.27","4,425.72","4,465.52"
12/07/2007,"4,423.14","4,461.34","4,423.14","4,446.34"
12/06/2007,"4,415.14","4,452.08","4,392.75","4,414.66"
12/05/2007,"4,354.97","4,412.73","4,354.97","4,410.00"
12/04/2007,"4,369.35","4,371.94","4,329.27","4,339.10"
12/03/2007,"4,389.01","4,398.51","4,365.56","4,371.67"
11/30/2007,"4,348.99","4,406.77","4,348.99","4,394.95"
11/29/2007,"4,336.25","4,361.76","4,315.02","4,347.00"
11/28/2007,"4,236.37","4,328.77","4,217.15","4,321.74"
11/27/2007,"4,225.39","4,235.62","4,183.62","4,224.44"
11/26/2007,"4,277.22","4,307.67","4,232.44","4,238.00"
11/23/2007,"4,207.70","4,272.10","4,204.96","4,268.53"
11/21/2007,"4,247.49","4,247.49","4,176.30","4,195.58"
11/20/2007,"4,234.14","4,284.32","4,217.93","4,277.24"
11/19/2007,"4,282.08","4,299.64","4,223.82","4,226.70"
11/16/2007,"4,283.12","4,300.38","4,254.91","4,282.40"
11/15/2007,"4,330.77","4,344.77","4,282.93","4,301.44"
11/14/2007,"4,336.23","4,364.33","4,326.24","4,338.28"
11/13/2007,"4,296.19","4,316.68","4,270.34","4,311.98"
11/12/2007,"4,290.58","4,303.90","4,262.69","4,302.88"
11/09/2007,"4,367.72","4,392.55","4,279.16","4,297.83"
11/08/2007,"4,379.93","4,391.22","4,333.88","4,363.60"
11/07/2007,"4,416.99","4,429.68","4,356.71","4,400.34"
11/06/2007,"4,400.35","4,421.27","4,398.99","4,407.34"
11/05/2007,"4,398.31","4,400.25","4,373.72","4,392.80"
11/02/2007,"4,398.23","4,417.14","4,378.85","4,410.08"
11/01/2007,"4,491.64","4,497.32","4,399.08","4,415.27"
10/31/2007,"4,463.14","4,489.79","4,455.03","4,489.79"
10/30/2007,"4,466.46","4,468.07","4,455.87","4,462.95"
10/29/2007,"4,453.42","4,476.44","4,453.42","4,471.46"
10/26/2007,"4,416.61","4,449.36","4,404.28","4,440.23"
10/25/2007,"4,378.81","4,422.14","4,378.71","4,412.12"
10/24/2007,"4,378.99","4,391.51","4,344.40","4,357.14"
10/23/2007,"4,368.27","4,396.13","4,368.27","4,378.42"
10/22/2007,"4,408.78","4,408.78","4,332.45","4,356.24"
10/19/2007,"4,410.75","4,431.42","4,402.14","4,411.26"
10/18/2007,"4,445.82","4,459.57","4,410.62","4,420.38"
10/17/2007,"4,415.17","4,455.37","4,410.29","4,441.80"
10/16/2007,"4,422.66","4,424.13","4,399.31","4,420.91"
10/15/2007,"4,474.78","4,477.95","4,430.81","4,434.98"
10/12/2007,"4,454.34","4,476.02","4,423.84","4,476.02"
10/11/2007,"4,443.37","4,485.50","4,442.25","4,473.57"
10/10/2007,"4,448.44","4,455.95","4,425.39","4,442.61"
10/09/2007,"4,433.54","4,457.89","4,422.58","4,447.58"
10/08/2007,"4,458.14","4,459.49","4,434.10","4,435.87"
10/05/2007,"4,423.36","4,465.45","4,423.26","4,455.31"
10/04/2007,"4,411.52","4,436.14","4,400.21","4,420.39"
10/03/2007,"4,428.87","4,431.55","4,409.13","4,421.58"
10/02/2007,"4,422.16","4,443.77","4,417.56","4,427.01"
10/01/2007,"4,361.59","4,413.24","4,344.11","4,409.65"
09/28/2007,"4,389.08","4,395.52","4,351.96","4,381.71"
09/27/2007,"4,384.12","4,404.10","4,381.39","4,388.98"
09/26/2007,"4,341.92","4,375.41","4,341.92","4,364.40"
09/25/2007,"4,345.83","4,348.17","4,303.62","4,328.89"
09/24/2007,"4,363.52","4,375.39","4,350.34","4,360.63"
09/21/2007,"4,355.47","4,393.91","4,350.89","4,370.35"
09/20/2007,"4,369.23","4,375.76","4,346.24","4,366.16"
09/19/2007,"4,310.52","4,401.46","4,310.52","4,389.33"
09/18/2007,"4,177.11","4,268.58","4,167.87","4,264.42"
09/17/2007,"4,215.32","4,215.96","4,165.37","4,184.61"
09/14/2007,"4,236.90","4,236.90","4,191.50","4,221.34"
09/13/2007,"4,202.37","4,254.21","4,180.47","4,249.01"
09/12/2007,"4,197.90","4,215.65","4,172.23","4,210.69"
09/11/2007,"4,161.50","4,206.16","4,159.93","4,197.35"
09/10/2007,"4,165.53","4,192.78","4,131.48","4,136.45"
09/07/2007,"4,251.68","4,265.18","4,154.09","4,162.42"
09/06/2007,"4,250.21","4,268.40","4,202.92","4,256.12"
09/05/2007,"4,312.44","4,318.93","4,235.41","4,235.41"
09/04/2007,"4,288.08","4,326.96","4,262.12","4,324.35"
08/31/2007,"4,264.40","4,313.02","4,259.54","4,294.56"
08/30/2007,"4,215.92","4,253.63","4,191.83","4,246.12"
08/29/2007,"4,149.97","4,197.64","4,135.74","4,193.58"
08/28/2007,"4,235.28","4,235.28","4,164.58","4,170.68"
08/27/2007,"4,247.29","4,261.43","4,236.92","4,240.95"
08/24/2007,"4,212.79","4,249.56","4,201.80","4,238.63"
08/23/2007,"4,254.03","4,268.54","4,225.89","4,225.89"
08/22/2007,"4,187.51","4,240.59","4,187.25","4,226.52"
08/21/2007,"4,179.34","4,197.18","4,127.17","4,175.07"
08/20/2007,"4,180.96","4,209.63","4,168.64","4,173.29"
08/17/2007,"4,059.03","4,215.57","4,028.72","4,157.20"
08/16/2007,"4,148.74","4,148.74","4,060.43","4,062.33"
08/15/2007,"4,170.99","4,192.32","4,136.52","4,183.06"
08/14/2007,"4,237.74","4,257.65","4,183.66","4,195.60"
08/13/2007,"4,189.03","4,257.94","4,189.03","4,255.79"
08/10/2007,"4,235.01","4,235.01","4,139.26","4,161.29"
08/09/2007,"4,353.90","4,353.90","4,245.84","4,275.18"
08/08/2007,"4,296.11","4,374.67","4,296.11","4,364.22"
08/07/2007,"4,229.30","4,276.80","4,229.30","4,276.80"
08/06/2007,"4,201.66","4,221.92","4,181.80","4,202.78"
08/03/2007,"4,295.79","4,304.28","4,222.72","4,229.19"
08/02/2007,"4,262.68","4,306.96","4,261.27","4,288.66"
08/01/2007,"4,264.28","4,276.00","4,188.02","4,237.05"
07/31/2007,"4,261.12","4,324.43","4,261.12","4,315.69"
07/30/2007,"4,246.86","4,265.49","4,211.47","4,239.18"
07/27/2007,"4,237.61","4,287.04","4,208.16","4,244.58"
07/26/2007,"4,373.71","4,387.00","4,252.92","4,252.92"
07/25/2007,"4,395.61","4,419.94","4,339.59","4,360.90"
07/24/2007,"4,474.42","4,481.41","4,407.37","4,412.06"
07/23/2007,"4,444.93","4,482.75","4,428.26","4,482.75"
07/20/2007,"4,516.29","4,530.77","4,442.58","4,445.23"
07/19/2007,"4,493.44","4,533.33","4,493.44","4,522.64"
07/18/2007,"4,512.43","4,519.60","4,472.22","4,472.22"
07/17/2007,"4,555.78","4,555.78","4,515.16","4,538.31"
07/16/2007,"4,547.68","4,564.03","4,539.74","4,557.57"
07/13/2007,"4,537.39","4,560.69","4,532.15","4,542.57"
07/12/2007,"4,458.16","4,517.70","4,434.81","4,517.70"
07/11/2007,"4,448.82","4,455.88","4,403.56","4,447.52"
07/10/2007,"4,526.81","4,545.03","4,461.73","4,474.15"
07/09/2007,"4,530.45","4,551.27","4,522.81","4,528.76"
07/06/2007,"4,492.09","4,524.45","4,486.50","4,524.45"
07/05/2007,"4,533.00","4,537.93","4,486.72","4,491.87"
07/03/2007,"4,483.38","4,522.48","4,483.38","4,513.01"
07/02/2007,"4,471.80","4,479.81","4,450.29","4,470.26"
06/29/2007,"4,467.17","4,489.77","4,441.18","4,489.77"
06/28/2007,"4,433.90","4,458.98","4,433.90","4,457.99"
06/27/2007,"4,418.86","4,418.88","4,383.37","4,412.12"
06/26/2007,"4,451.93","4,460.45","4,420.79","4,433.04"
06/25/2007,"4,456.78","4,478.18","4,423.82","4,471.13"
06/22/2007,"4,496.10","4,509.19","4,470.55","4,479.36"
06/21/2007,"4,527.38","4,527.38","4,462.59","4,488.66"
06/20/2007,"4,539.37","4,572.82","4,538.61","4,545.61"
06/19/2007,"4,529.84","4,547.99","4,516.69","4,527.22"
06/18/2007,"4,551.30","4,559.73","4,517.16","4,530.22"
06/15/2007,"4,491.46","4,556.04","4,491.46","4,551.00"
06/14/2007,"4,427.15","4,485.04","4,427.15","4,485.04"
06/13/2007,"4,372.54","4,413.42","4,349.72","4,401.68"
06/12/2007,"4,408.51","4,421.34","4,368.38","4,383.02"
06/11/2007,"4,394.49","4,418.81","4,394.49","4,415.50"
06/08/2007,"4,376.55","4,399.13","4,330.27","4,376.42"
06/07/2007,"4,446.39","4,461.81","4,369.47","4,381.45"
06/06/2007,"4,511.02","4,516.27","4,434.77","4,437.29"
06/05/2007,"4,542.89","4,550.35","4,507.10","4,513.18"
06/04/2007,"4,550.02","4,556.12","4,521.05","4,537.81"
06/01/2007,"4,516.03","4,562.39","4,515.27","4,556.97"
05/31/2007,"4,484.50","4,522.24","4,484.50","4,512.65"
05/30/2007,"4,457.04","4,470.50","4,426.64","4,468.72"
05/29/2007,"4,480.04","4,483.84","4,462.28","4,474.81"
05/25/2007,"4,439.65","4,470.64","4,421.42","4,463.52"
05/24/2007,"4,477.04","4,495.92","4,449.32","4,452.70"
05/23/2007,"4,473.50","4,500.61","4,472.05","4,499.69"
05/22/2007,"4,466.53","4,483.70","4,457.35","4,469.88"
05/21/2007,"4,482.33","4,484.78","4,459.91","4,465.54"
05/18/2007,"4,428.96","4,484.13","4,425.05","4,480.81"
05/17/2007,"4,431.87","4,441.27","4,418.81","4,428.57"
05/16/2007,"4,434.53","4,445.22","4,415.67","4,422.62"
05/15/2007,"4,400.79","4,444.97","4,390.51","4,441.03"
05/14/2007,"4,435.10","4,446.57","4,406.46","4,413.72"
05/11/2007,"4,376.45","4,425.35","4,331.36","4,423.07"
05/10/2007,"4,422.41","4,427.61","4,387.19","4,391.87"
05/09/2007,"4,421.84","4,437.86","4,402.16","4,425.03"
05/08/2007,"4,434.96","4,435.60","4,398.01","4,411.32"
05/07/2007,"4,448.06","4,452.82","4,432.88","4,441.31"
05/04/2007,"4,429.28","4,449.33","4,413.04","4,445.59"
05/03/2007,"4,429.50","4,432.17","4,394.19","4,427.32"
05/02/2007,"4,401.94","4,423.84","4,397.34","4,415.48"
05/01/2007,"4,392.34","4,409.42","4,370.27","4,392.34"
04/30/2007,"4,378.25","4,409.42","4,370.27","4,392.34"
04/27/2007,"4,407.70","4,412.91","4,366.85","4,383.13"
04/26/2007,"4,415.82","4,434.06","4,403.06","4,414.21"
04/25/2007,"4,380.59","4,415.96","4,380.59","4,404.44"
04/24/2007,"4,399.17","4,402.86","4,348.69","4,367.83"
04/23/2007,"4,416.07","4,428.42","4,390.94","4,400.12"
04/20/2007,"4,350.67","4,431.33","4,350.67","4,416.79"
04/19/2007,"4,330.36","4,339.93","4,288.11","4,339.93"
04/18/2007,"4,377.78","4,377.78","4,338.51","4,358.95"
04/17/2007,"4,374.36","4,391.28","4,348.62","4,384.38"
04/16/2007,"4,333.95","4,380.52","4,333.39","4,379.25"
04/13/2007,"4,285.56","4,319.28","4,284.03","4,317.35"
04/12/2007,"4,290.11","4,291.10","4,249.30","4,280.02"
04/11/2007,"4,298.24","4,326.70","4,284.92","4,293.20"
04/10/2007,"4,275.68","4,307.66","4,267.01","4,301.47"
04/09/2007,"4,271.54","4,274.17","4,253.79","4,271.54"
04/05/2007,"4,259.98","4,274.17","4,253.79","4,271.54"
04/04/2007,"4,252.71","4,261.83","4,242.05","4,261.83"
04/03/2007,"4,199.54","4,248.07","4,199.54","4,246.30"
04/02/2007,"4,177.31","4,191.76","4,163.77","4,189.55"
03/30/2007,"4,177.67","4,207.76","4,160.35","4,181.03"
03/29/2007,"4,139.70","4,182.12","4,139.70","4,180.07"
03/28/2007,"4,143.80","4,143.80","4,107.98","4,128.20"
03/27/2007,"4,152.38","4,172.87","4,144.09","4,153.61"
03/26/2007,"4,190.74","4,193.31","4,122.46","4,142.11"
03/23/2007,"4,166.73","4,196.15","4,148.83","4,191.58"
03/22/2007,"4,088.91","4,177.29","4,088.91","4,170.08"
03/21/2007,"4,076.94","4,095.94","4,070.96","4,078.29"
03/20/2007,"4,055.09","4,079.74","4,027.13","4,079.52"
03/19/2007,"3,992.25","4,055.49","3,992.25","4,055.49"
03/16/2007,"3,980.78","4,011.32","3,954.60","3,984.54"
03/15/2007,"3,918.53","3,985.57","3,918.53","3,985.57"
03/14/2007,"4,012.91","4,012.91","3,906.15","3,906.15"
03/13/2007,"4,068.19","4,073.88","4,017.74","4,017.74"
03/12/2007,"4,095.77","4,114.60","4,051.90","4,066.78"
03/09/2007,"4,080.59","4,105.22","4,052.17","4,091.67"
03/08/2007,"4,032.35","4,082.58","4,032.35","4,082.58"
03/07/2007,"4,013.55","4,033.60","4,005.74","4,021.97"
03/06/2007,"3,994.72","4,020.04","3,991.67","4,010.39"
03/05/2007,"4,006.91","4,006.91","3,923.64","3,980.06"
03/02/2007,"4,042.02","4,068.44","3,981.08","4,011.63"
03/01/2007,"4,084.64","4,111.34","3,967.30","4,031.30"
02/28/2007,"4,153.84","4,153.84","4,068.05","4,087.12"
02/27/2007,"4,262.46","4,262.46","4,152.74","4,156.73"
02/26/2007,"4,248.34","4,278.22","4,248.34","4,272.32"
02/23/2007,"4,245.33","4,251.23","4,226.93","4,245.99"
02/22/2007,"4,242.17","4,267.74","4,237.33","4,241.48"
02/21/2007,"4,257.70","4,271.03","4,220.94","4,232.52"
02/20/2007,"4,263.46","4,268.56","4,224.00","4,250.30"
02/16/2007,"4,257.83","4,257.83","4,239.61","4,247.40"
02/15/2007,"4,266.37","4,266.86","4,248.76","4,258.13"
02/14/2007,"4,244.76","4,268.86","4,240.36","4,267.02"
02/13/2007,"4,214.65","4,239.03","4,214.65","4,239.03"
02/12/2007,"4,244.73","4,244.73","4,204.01","4,213.85"
02/09/2007,"4,227.91","4,258.01","4,227.91","4,248.24"
02/08/2007,"4,251.24","4,255.44","4,213.81","4,225.92"
02/07/2007,"4,235.99","4,254.31","4,235.99","4,251.06"
02/06/2007,"4,232.12","4,250.86","4,227.98","4,233.47"
02/05/2007,"4,227.72","4,235.90","4,215.07","4,227.47"
02/02/2007,"4,214.83","4,237.82","4,213.94","4,228.39"
02/01/2007,"4,190.98","4,230.04","4,190.98","4,211.32"
01/31/2007,"4,193.74","4,199.16","4,170.38","4,178.54"
01/30/2007,"4,166.28","4,201.09","4,157.08","4,195.22"
01/29/2007,"4,151.83","4,173.53","4,143.31","4,166.83"
01/26/2007,"4,162.78","4,169.30","4,131.11","4,149.01"
01/25/2007,"4,187.42","4,210.63","4,163.23","4,175.70"
01/24/2007,"4,146.20","4,192.18","4,146.20","4,187.55"
01/23/2007,"4,145.71","4,154.25","4,114.30","4,140.19"
01/22/2007,"4,173.47","4,186.35","4,137.89","4,140.61"
01/19/2007,"4,135.02","4,177.13","4,115.37","4,173.07"
01/18/2007,"4,152.21","4,172.49","4,125.43","4,137.31"
01/17/2007,"4,168.89","4,179.14","4,130.68","4,146.73"
01/16/2007,"4,188.00","4,196.36","4,166.04","4,169.18"
01/12/2007,"4,166.51","4,176.92","4,151.14","4,174.80"
01/11/2007,"4,099.47","4,165.95","4,091.86","4,165.95"
01/10/2007,"4,122.73","4,122.73","4,077.88","4,090.88"
01/09/2007,"4,129.60","4,153.90","4,129.49","4,129.49"
01/08/2007,"4,130.33","4,148.14","4,111.67","4,123.33"
01/05/2007,"4,174.37","4,174.37","4,129.35","4,129.35"
01/04/2007,"4,180.50","4,180.67","4,152.41","4,177.76"
01/03/2007,"4,184.49","4,195.53","4,173.00","4,188.24"
12/29/2006,"4,130.12","4,142.01","4,119.94","4,119.94"
12/28/2006,"4,137.44","4,142.06","4,125.14","4,130.66"
12/27/2006,"4,079.70","4,134.86","4,079.70","4,134.86"
12/26/2006,"4,073.50","4,109.86","4,072.62","4,073.50"
12/22/2006,"4,109.86","4,109.86","4,072.62","4,073.50"
12/21/2006,"4,111.85","4,125.27","4,104.46","4,112.10"
12/20/2006,"4,108.30","4,130.80","4,108.30","4,118.54"
12/19/2006,"4,121.01","4,121.01","4,085.18","4,100.48"
12/18/2006,"4,140.99","4,141.46","4,129.65","4,130.06"
12/15/2006,"4,119.08","4,147.38","4,119.08","4,140.66"
12/14/2006,"4,100.49","4,122.89","4,099.98","4,118.84"
12/13/2006,"4,063.14","4,096.28","4,054.64","4,094.33"
12/12/2006,"4,052.55","4,062.20","4,044.02","4,059.74"
12/11/2006,"4,024.14","4,055.74","4,024.14","4,052.89"
12/08/2006,"4,011.63","4,028.14","3,980.66","4,019.89"
12/07/2006,"3,997.09","4,039.25","3,991.84","4,018.69"
12/06/2006,"4,007.75","4,015.80","3,987.15","4,002.31"
12/05/2006,"3,966.61","4,014.55","3,961.06","4,007.94"
12/04/2006,"3,935.81","3,965.16","3,927.40","3,962.93"
12/01/2006,"3,993.03","4,011.96","3,914.46","3,932.09"
11/30/2006,"4,027.46","4,036.72","3,983.05","3,987.23"
11/29/2006,"3,983.51","4,023.89","3,983.51","4,023.09"
11/28/2006,"3,976.16","3,990.75","3,951.94","3,975.11"
11/27/2006,"4,045.05","4,053.68","3,978.25","3,978.25"
11/24/2006,"4,076.14","4,078.44","4,028.30","4,048.16"
11/22/2006,"4,105.91","4,118.40","4,084.71","4,094.97"
11/21/2006,"4,095.27","4,112.27","4,090.91","4,096.06"
11/20/2006,"4,074.59","4,101.04","4,049.44","4,095.75"
11/17/2006,"4,106.78","4,107.24","4,066.05","4,080.03"
11/16/2006,"4,107.71","4,116.79","4,096.67","4,109.81"
11/15/2006,"4,089.39","4,110.53","4,089.39","4,108.83"
11/14/2006,"4,087.11","4,097.05","4,068.51","4,084.33"
11/13/2006,"4,063.01","4,095.55","4,059.51","4,086.14"
11/10/2006,"4,067.10","4,072.42","4,048.97","4,063.84"
11/09/2006,"4,071.17","4,081.70","4,059.21","4,073.00"
11/08/2006,"4,064.92","4,078.99","4,047.19","4,073.81"
11/07/2006,"4,047.63","4,075.99","4,045.52","4,072.86"
11/06/2006,"3,991.47","4,045.22","3,991.47","4,045.22"
11/03/2006,"3,979.73","4,010.44","3,971.83","3,990.46"
11/02/2006,"4,003.97","4,010.72","3,961.64","3,974.62"
11/01/2006,"4,003.80","4,029.57","3,999.78","4,014.34"
10/31/2006,"4,003.92","4,019.84","3,990.01","4,004.80"
10/30/2006,"4,007.26","4,007.26","3,979.81","4,004.92"
10/27/2006,"4,029.07","4,039.77","3,998.43","4,017.27"
10/26/2006,"4,026.47","4,047.54","4,019.98","4,027.29"
10/25/2006,"4,011.18","4,025.56","4,004.86","4,019.14"
10/24/2006,"4,018.21","4,022.87","4,003.96","4,014.01"
10/23/2006,"4,001.63","4,024.75","3,982.02","4,019.02"
10/20/2006,"3,991.86","4,016.63","3,981.18","3,998.19"
10/19/2006,"3,986.30","4,000.76","3,967.98","3,986.82"
10/18/2006,"3,958.29","4,007.17","3,958.29","3,991.38"
10/17/2006,"3,993.04","3,993.33","3,947.39","3,949.57"
10/16/2006,"4,000.30","4,007.38","3,987.52","4,001.97"
10/13/2006,"4,002.28","4,008.67","3,986.41","3,999.07"
10/12/2006,"3,966.39","4,000.49","3,964.44","3,999.89"
10/11/2006,"3,956.15","3,969.72","3,939.78","3,967.39"
10/10/2006,"3,946.55","3,963.20","3,943.35","3,960.67"
10/09/2006,"3,932.33","3,942.17","3,921.81","3,939.48"
10/06/2006,"3,939.28","3,950.06","3,919.88","3,940.31"
10/05/2006,"3,921.17","3,949.47","3,921.17","3,939.86"
10/04/2006,"3,884.39","3,914.73","3,883.38","3,914.73"
10/03/2006,"3,886.09","3,886.09","3,858.87","3,880.14"
10/02/2006,"3,902.03","3,917.40","3,875.76","3,892.48"
09/29/2006,"3,898.07","3,921.15","3,894.87","3,899.41"
09/28/2006,"3,893.86","3,907.41","3,885.32","3,894.98"
09/27/2006,"3,877.55","3,899.04","3,871.12","3,896.18"
09/26/2006,"3,838.00","3,877.79","3,838.00","3,872.92"
09/25/2006,"3,815.13","3,842.67","3,802.47","3,822.12"
09/22/2006,"3,839.51","3,839.65","3,800.65","3,812.73"
09/21/2006,"3,840.20","3,867.74","3,831.23","3,857.14"
09/20/2006,"3,782.15","3,843.26","3,775.48","3,841.31"
09/19/2006,"3,807.67","3,811.25","3,770.36","3,780.18"
09/18/2006,"3,813.73","3,823.92","3,790.83","3,808.47"
09/15/2006,"3,800.99","3,825.15","3,789.18","3,812.11"
09/14/2006,"3,809.08","3,824.77","3,786.70","3,796.59"
09/13/2006,"3,799.86","3,810.07","3,787.11","3,805.55"
09/12/2006,"3,744.91","3,792.73","3,729.36","3,788.96"
09/11/2006,"3,745.78","3,745.78","3,709.81","3,742.06"
09/08/2006,"3,745.99","3,762.09","3,736.31","3,750.08"
09/07/2006,"3,766.80","3,766.80","3,729.77","3,739.70"
09/06/2006,"3,818.12","3,818.36","3,765.73","3,772.21"
09/05/2006,"3,835.82","3,835.82","3,801.14","3,817.76"
09/01/2006,"3,808.99","3,836.22","3,808.99","3,820.89"
08/31/2006,"3,823.70","3,828.06","3,802.39","3,808.70"
08/30/2006,"3,815.88","3,829.40","3,809.02","3,817.86"
08/29/2006,"3,810.18","3,829.39","3,800.05","3,806.81"
08/28/2006,"3,778.79","3,811.84","3,758.87","3,808.57"
08/25/2006,"3,784.01","3,797.91","3,766.21","3,781.17"
08/24/2006,"3,761.86","3,796.84","3,743.26","3,781.87"
